IS_ENCLOSED,AGE_INDEX,EXTENSION_COUNT,FROM_MAIN_SYSTEM,HAS_TANK,FLAT_TOP_STOREY,FLOOR_U_VALUE,HOT_WATER_ENERGY_EFF,INTERNAL_GAINS,IS_DETACHED,IS_END,IS_MID,LOW_ENERGY_LIGHTING,MAIN_FUEL,MAINS_GAS_FLAG,MAIN_HEATING_CONTROLS,MAINHEAT_ENERGY_EFF,MECHANICAL_EXTRACT,PHOTO_SUPPLY,ROOF_ENERGY_EFF,ROOF_U_VALUE,SECONDHEAT_DESCRIPTION,TEMP_ADJUSTMENT,TOTAL_FLOOR_AREA,WALLS_ENERGY_EFF,WALL_THICKNESS,WALL_U_VALUE,WET_ROOMS,WAR,CURRENT_ENERGY_EFFICIENCY
0,4,0.0,1,1,0,1.5,3,35.206573600016064,0,1,0,0,0.216,1,5,3,0,0,2,1.5,0.216,0,81,3,250,0.7,3,0.7855814814814814,65
0,3,0.0,1,1,0,2.3,3,35.68630517355806,0,0,1,100,0.216,1,0,3,0,0,2,2.3,-1,0,76.2,3,250,0.7,2,0.7982246719160105,74
0,1,0.0,0,0,0,2.3,0,36.55444343817458,0,0,1,100,0.519,0,11,0,0,0,3,2.3,-1,0.3,68,3,220,0.32,2,0.7768970588235294,41
0,1,0.012658227848101266,1,1,0,2.3,3,35.387241210438184,0,1,0,73,0.216,1,0,3,0,0,3,2.3,0.216,0,79,0,220,1.7,3,0.7909746835443038,58
0,4,0.012195121951219513,1,1,0,1.5,3,35.02838436916273,0,1,0,78,0.216,1,4,3,0,0,1,1.5,-1,0,82,3,250,0.7,3,0.7866853658536586,71
0,4,0.0,1,1,0,1.5,3,36.84850513866444,0,0,1,100,0.216,1,4,3,0,0,0,1.5,-1,0,65,3,250,0.7,3,0.7633,66
0,2,0.010638297872340425,1,1,0,2.3,3,33.494033907226154,0,1,0,100,0.216,1,4,3,0,0,3,2.3,0.216,0,94,0,220,1.7,3,0.8048617021276596,59
0,7,0.0,0,1,0,0.35,2,34.94062302486262,0,1,0,33,0.519,0,8,2,0,0,3,0.35,-1,0.4,83,2,270,0.6,2,0.8264771084337349,60
0,1,0.0,1,1,0,2.3,1,36.248507896780055,0,1,0,100,0.216,1,0,3,0,0,4,2.3,0.216,0,71,1,220,1.7,2,0.7811690140845071,56
0,3,0.0,1,1,1,0.22,3,38.32223385087352,1,0,0,86,0.216,1,0,3,0,0,3,2.3,-1,0,50,3,250,0.7,2,0.79466,74
0,1,0.013157894736842105,1,1,0,2.3,3,35.78499546638196,0,0,1,0,0.216,1,2,3,0,0,3,2.3,-1,0.6,76,0,220,1.7,2,0.7875394736842105,50
0,3,0.0,1,1,0,2.3,3,36.248507896780055,0,0,1,100,0.216,1,0,3,0,0,3,2.3,0.216,0,71,3,250,0.7,3,0.7929239436619718,77
0,3,0.0,1,1,0,2.3,3,33.01617585665459,0,1,0,31,0.216,1,5,3,0,0,1,2.3,-1,0,98,1,250,1.5,3,0.8143244897959184,56
0,1,0.01098901098901099,1,1,0,2.3,3,33.915806322675095,0,0,1,57,0.216,1,2,3,0,0,0,2.3,-1,0.6,91,3,220,0.32,3,0.8024505494505494,56
0,5,0.0,0,0,0,0.68,3,41.87276483201019,0,1,0,20,0.216,1,14,3,0,0,-1,0,-1,0,33,3,260,0.4,1,0.8202515151515152,74
0,4,0.0,1,1,0,1.5,3,37.69344591604186,0,0,1,12,0.216,1,1,3,0,0,3,1.5,-1,0,56.77,2,270,0.8,2,0.7469472784921614,69
0,5,0.0,1,1,0,0.68,3,38.31066560527065,1,0,0,100,0.216,1,0,3,0,0,-1,0,-1,0,50,3,260,0.4,1,0.8406,72
0,4,0.0,1,1,0,1.5,3,34.719590233345215,0,0,1,0,0.216,1,0,3,0,0,0,1.5,-1,0,85,3,250,0.7,3,0.7898411764705883,68
0,1,0.0,1,1,0,2.3,3,26.339132775684558,0,0,1,0,0.216,1,2,3,0,0,0,2.3,-1,0.6,156,0,220,1.7,3,0.8339294871794871,37
0,1,0.010416666666666666,1,1,0,2.3,3,33.237684535276124,0,0,1,91,0.216,1,0,3,0,0,3,2.3,0.216,0,96,0,220,1.7,3,0.8063854166666666,58
0,1,0.014371945961483185,1,1,0,2.3,2,36.47250603798164,0,0,1,0,0.216,1,4,3,0,0,0,2.3,0.216,0,69.58,0,220,1.7,2,0.7791928715148031,49
0,4,0.0,1,1,0,1.5,3,34.653571757450045,0,1,0,89,0.216,1,0,3,0,1,4,1.5,-1,0,85,0,250,1.7,3,0.7898411764705883,77
0,4,0.0,1,1,0,1.5,1,34.91321728139006,0,0,1,70,0.216,1,2,2,0,0,0,1.5,-1,0.6,83,1,250,1.5,3,0.7877626506024096,40
0,6,0.0,1,1,0,0.4,3,36.63232475267291,1,0,0,0,0.216,1,4,3,0,0,3,0.4,-1,0,68,2,270,0.6,2,0.7873117647058823,66
0,4,0.0,1,1,0,1.5,2,36.92692398316382,1,0,0,0,0.216,1,0,3,0,0,3,1.5,0.216,0,65,3,250,0.7,2,0.7633,58
0,7,0.0,1,1,0,0.35,2,32.72852158449165,1,0,0,62,0.216,1,4,3,0,0,3,0.35,-1,0,100,2,270,0.6,3,0.83986,55
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,3,0.0,1,1,0,2.3,2,37.08851187497614,0,1,0,38,0.216,1,4,3,0,0,2,2.3,0.216,0,63,3,250,0.7,2,0.7830603174603175,62
0,6,0.02127659574468085,1,1,1,0.4,3,38.71257295715469,0,1,0,50,0.216,1,0,3,0,0,3,0.4,-1,0,47,3,270,0.35,1,0.8521063829787234,73
0,1,0.0,1,1,0,2.3,3,35.982920398901506,0,0,1,30,0.216,1,2,3,0,0,3,2.3,-1,0.6,74,0,220,1.7,3,0.7850945945945946,61
0,5,0.0,1,1,0,0.68,2,35.569335516692384,0,1,0,45,0.216,1,0,3,0,0,3,0.68,0.297,0,77.6,3,260,0.4,3,0.8036659793814434,66
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,7,0.018867924528301886,0,1,0,0.35,2,31.967617217847074,0,1,0,13,0.519,0,7,2,0,0,3,0.35,-1,0.7,106,2,270,0.6,3,0.8435584905660377,56
0,1,0.010362694300518135,1,1,0,2.3,3,23.52453075319196,0,0,1,27,0.216,1,2,3,0,0,0,2.3,0.216,0.6,193,0,220,1.7,5,0.8423782383419689,52
0,3,0.0,1,1,0,2.3,3,35.95223329975195,0,1,0,70,0.216,1,0,3,0,0,3,2.3,0.216,0,74,3,250,0.7,3,0.796072972972973,71
0,5,0.0141643059490085,1,1,0,0.68,3,36.31584795827685,0,0,1,67,0.216,1,0,3,0,0,4,0.68,-1,0,70.6,3,260,0.4,3,0.7966130311614731,73
0,8,0.0,1,1,0,0.35,2,30.16690875098467,1,0,0,17,0.216,1,3,3,0,0,3,0.35,-1,0.6,120,3,300,0.45,3,0.86208125,58
0,8,0.0,1,1,0,0.35,3,38.09436794420297,0,0,1,100,0.216,1,0,3,0,0,-1,0,-1,0,52,3,300,0.45,1,0.8776615384615385,74
0,2,0.011494252873563218,1,1,0,2.3,1,34.442393574578354,0,1,0,36,0.216,1,2,3,0,0,0,2.3,0.216,0.6,87,3,250,0.7,3,0.7989770114942529,43
0,4,0.0,1,1,0,1.5,1,37.106796262369,0,1,0,14,0.216,1,4,3,0,0,3,1.5,-1,0,63,3,250,0.7,2,0.7597190476190476,56
0,3,0.0,1,1,0,2.3,3,35.708693424495884,0,1,0,100,0.216,1,0,3,0,1,3,2.3,-1,0,76,3,250,0.7,3,0.7980342105263158,69
0,5,0.0,0,1,0,0.68,2,43.10948478935761,0,1,0,100,0.519,0,7,2,0,0,-1,0,-1,0.7,30,3,260,0.4,1,0.8142666666666667,71
0,1,0.0,1,1,0,2.3,2,38.21402444275223,0,0,1,83,0.216,1,4,3,0,0,-1,0,-1,0,51,0,220,1.7,2,0.8104882352941176,54
0,4,0.0,1,1,0,1.5,3,39.43167814446293,0,0,0,100,0.216,1,4,3,0,0,-1,0,-1,0,42,0,250,1.7,1,0.7721095238095238,66
0,1,0.010362694300518135,1,1,0,2.3,3,23.49149593944902,0,1,0,91,0.216,1,0,3,0,0,0,2.3,-1,0,193,3,250,0.7,3,0.8423782383419689,65
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,3,300,0.45,1,0.8770333333333333,82
0,3,0.0,1,1,0,2.3,1,36.68294813710446,0,1,0,63,0.216,1,2,3,0,0,1,2.3,0.216,0.6,67,3,250,0.7,2,0.7882865671641791,42
0,5,0.0,1,1,0,0.68,3,37.02292420927639,0,0,1,0,0.216,1,0,3,0,0,1,0.68,-1,0,64,2,260,1,2,0.78855,69
0,4,0.0,1,1,0,1.5,3,30.867046920772417,0,0,1,100,0.216,1,4,3,0,0,0,1.5,-1,0,114,3,250,0.7,3,0.8117842105263158,68
0,4,0.0,1,1,1,0.22,3,40.46467967682439,0,0,0,50,0.216,1,0,3,0,0,4,1.5,-1,0,37.4,1,250,1.5,1,0.7528989304812834,68
0,6,0.0,1,1,0,0.4,3,30.916078544485995,1,0,0,27,0.216,1,4,3,0,0,4,0.4,-1,0,114,2,270,0.6,4,0.8184175438596492,68
0,2,0.012048192771084338,1,1,0,2.3,3,34.89826869404139,0,1,0,90,0.216,1,4,3,0,0,2,2.3,0.216,0,83,1,250,1.5,3,0.7951686746987952,53
0,5,0.0,1,1,0,0.68,3,35.2832052243627,0,1,0,56,0.216,1,0,3,0,0,4,0.68,-1,0,80,3,260,0.4,2,0.8058000000000001,69
0,7,0.009389671361502348,1,1,0,0.35,3,22.34395209124937,1,0,0,31,0.216,1,0,3,0,0,3,0.35,-1,0,213,2,270,0.6,4,0.8745239436619718,69
0,0,0.0,1,1,0,2.3,3,31.93085816248564,0,0,1,67,0.216,1,0,3,0,0,3,2.3,0.216,0,106,0,220,1.7,4,0.8131415094339622,56
0,4,0.0,1,1,0,1.5,3,36.82990297467797,0,1,0,0,0.216,1,0,3,0,0,1,1.5,-1,0,66,1,250,1.5,2,0.765009090909091,59
0,7,0.0,1,1,0,0.35,2,33.423545523771324,0,1,0,15,0.216,1,0,3,0,0,3,0.35,-1,0,95,0,270,0.6,3,0.836421052631579,54
0,5,0.0,1,1,0,0.68,3,38.438911564335385,1,0,0,83,0.216,1,0,3,0,0,-1,0,-1,0,49,3,260,0.4,1,0.8397938775510204,70
0,2,0.012345679012345678,1,1,0,2.3,2,35.14748477495344,0,1,0,79,0.216,1,0,3,0,0,3,2.3,0.216,0,81,3,250,0.7,3,0.7931234567901235,60
0,3,0.0,1,1,0,2.3,3,37.05503738113383,0,1,0,80,0.216,1,0,3,0,0,0,2.3,-1,0,63,3,250,0.7,2,0.7830603174603175,65
0,2,0.0,1,1,0,2.3,1,37.76683464562849,0,1,0,12,0.216,1,2,3,0,0,0,2.3,0.216,0.6,56,3,250,0.7,2,0.7552321428571429,40
0,0,0.0,1,1,0,2.3,3,30.739458463066768,0,0,1,100,0.216,1,2,3,0,0,3,2.3,-1,0.6,115,0,220,1.7,4,0.8182173913043478,54
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,6,0.008771929824561403,1,1,0,0.4,3,30.867046920772417,0,0,1,100,0.216,1,0,3,0,0,3,0.4,-1,0,114,3,270,0.6,3,0.8184175438596492,73
0,1,0.012345679012345678,1,1,0,2.3,3,35.16479362269906,0,1,0,56,0.216,1,1,3,0,0,3,2.3,0.216,0,81,0,220,1.7,2,0.7931234567901235,53
0,1,0.013333333333333334,1,1,0,2.3,3,35.883481220895376,0,0,1,17,0.216,1,3,3,0,0,0,2.3,0.216,0.6,75,0,220,1.7,2,0.7863333333333333,42
0,8,0.0,1,1,0,0.35,3,34.52089673421733,0,0,1,100,0.216,1,0,3,0,0,3,0.35,-1,0,86,3,300,0.45,3,0.862113953488372,76
0,5,0.0,0,1,1,0.22,2,39.631638597105166,0,1,0,83,0.519,0,7,2,0,0,4,0.68,-1,0.7,41,3,260,0.4,1,0.8319292682926829,76
0,5,0.007246376811594203,1,1,0,0.68,3,28.066191444782575,1,0,0,57,0.216,1,0,3,0,0,3,0.68,-1,0,138,3,260,0.4,3,0.8348,70
0,5,0.0,0,0,0,0.68,3,39.49798947095889,0,0,1,20,0.216,1,6,3,0,0,-1,0,-1,0.3,42,3,260,0.4,1,0.8330761904761905,74
0,4,0.0,1,1,0,1.5,3,37.06715158221624,0,0,1,33,0.216,1,1,3,0,0,-1,1.5,-1,0,63.26,1,250,1.5,2,0.7601973759089472,68
0,2,0.012345679012345678,1,1,0,2.3,3,35.16607916046266,0,1,0,54,0.216,1,0,3,0,0,3,2.3,-1,0,81,3,250,0.7,2,0.7931234567901235,69
0,1,0.0,1,1,0,2.3,3,34.46922577148884,0,0,1,0,0.216,1,3,3,0,0,1,2.3,-1,0.6,87,3,250,0.7,2,0.7989770114942529,67
0,2,0.011235955056179775,1,1,0,2.3,3,34.20933927808798,0,1,0,8,0.216,1,3,3,0,0,3,2.3,-1,0.6,89,3,250,0.7,2,0.800752808988764,58
0,1,0.01470155836518671,1,1,0,2.3,3,36.5858216371412,0,0,1,57,0.216,1,3,3,0,0,2,2.3,-1,0.6,68.02,0,220,1.7,2,0.7769267862393414,58
0,4,0.0,1,1,0,1.5,3,35.178053417781975,0,1,0,30,0.216,1,1,3,0,0,2,1.5,-1,0,81.05,3,250,0.7,3,0.7856373226403455,66
0,3,0.0,1,1,0,2.3,2,34.94062302486262,0,1,0,33,0.216,1,4,3,0,0,3,2.3,0.216,0,83,3,250,0.7,3,0.8041542168674699,63
0,1,0.020833333333333332,1,1,0,2.3,3,38.54547436058921,0,0,1,100,0.216,1,0,3,0,0,3,2.3,-1,0,48,0,220,1.7,1,0.7347708333333334,70
0,5,0.0,1,1,0,0.68,2,36.62119885060172,0,1,0,14,0.216,1,4,3,0,0,3,0.68,-1,0,68,3,260,0.4,3,0.7936235294117647,64
0,2,0.011235955056179775,1,1,0,2.3,3,34.1883239641593,0,0,1,36,0.216,1,2,3,0,0,0,2.3,0.216,0.6,89,0,220,1.7,3,0.800752808988764,51
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,1,0.0,1,1,0,2.3,3,32.37412121040394,0,0,1,0,0.216,1,2,3,0,0,0,2.3,-1,0.6,103,0,220,1.7,3,0.811252427184466,39
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,1,0.01589825119236884,1,1,0,2.3,3,37.04873813169319,0,0,1,100,0.216,1,2,3,0,0,0,2.3,-1,0.6,62.9,0,220,1.7,2,0.7686995230524643,65
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,3,300,0.45,1,0.8770333333333333,82
0,4,0.0,1,1,0,1.5,1,35.90783011131236,0,1,0,20,0.216,1,2,2,0,0,2,1.5,-1,0.6,74.756,3,250,0.7,2,0.7780209160468725,55
0,1,0.016129032258064516,1,1,0,2.3,3,37.163130556426374,0,0,1,62,0.216,1,1,3,0,0,0,2.3,0.216,0,62,0,220,1.7,2,0.7671129032258064,51
0,6,0.0,0,1,0,0.22,2,38.54547436058921,0,0,1,100,0.519,0,7,2,0,0,-1,0,-1,0.7,48,3,270,0.6,1,0.854125,85
0,9,0.0,1,1,0,0.2,3,32.89592917365446,1,0,0,13,0.216,1,0,3,0,0,3,0.2,-1,0,99,3,300,0.35,3,0.8605707070707072,72
0,4,0.0,1,1,0,1.5,1,27.17480016673817,1,0,0,12,0.216,1,2,3,0,0,3,1.5,0.216,0.6,147,3,250,0.7,4,0.8262224489795919,46
0,6,0.01020408163265306,1,1,0,0.4,3,33.005748257380226,0,1,0,45,0.216,1,0,3,0,0,2,0.4,-1,0,98,3,270,0.35,3,0.8109102040816327,67
0,3,0.006289308176100629,1,1,0,2.3,3,26.01716934193224,0,1,0,100,0.216,1,9,3,0,0,0,2.3,-1,0,159,1,250,1.5,4,0.8359144654088051,55
0,1,0.014925373134328358,1,1,0,2.3,3,36.69828203909872,0,0,1,43,0.216,1,2,3,0,0,0,2.3,-1,0.6,67,0,220,1.7,2,0.7753880597014926,52
0,3,0.0,1,1,0,2.3,3,35.49897079274651,0,0,1,78,0.216,1,0,3,0,0,3,2.3,-1,0,78,3,250,0.7,2,0.7998948717948717,72
0,3,0.0,1,1,0,2.3,3,37.18286368355612,0,1,0,38,0.216,1,0,3,0,0,4,2.3,-1,0,62,3,250,0.7,2,0.7816483870967742,69
0,4,0.0,1,1,0,1.5,3,38.42538273589528,0,1,0,100,0.216,1,0,3,0,0,4,1.5,-1,0,49,3,250,0.7,1,0.7264673469387755,67
0,1,0.0,1,1,0,2.3,3,21.635720487224066,0,1,0,0,0.216,1,4,3,0,0,0,2.3,0.216,0,227,0,220,1.7,4,0.8477136563876652,51
0,1,0.011764705882352941,1,1,1,0.22,3,34.68245484065419,0,1,0,50,0.216,1,2,3,0,0,0,2.3,-1,0.6,85,0,220,1.7,2,0.8542529411764705,47
0,3,0.0,1,1,0,2.3,2,34.9655373371104,0,0,1,0,0.216,1,4,3,0,0,1,2.3,0.216,0,83,3,250,0.7,3,0.8041542168674699,65
0,9,0.0,1,1,0,0.2,3,29.800643441227507,1,0,0,15,0.216,1,0,3,0,0,4,0.2,-1,0,123,3,300,0.35,3,0.8597764227642277,76
0,3,0.0,1,1,0,2.3,3,36.653674324206335,0,1,0,100,0.216,1,0,3,0,0,3,2.3,0.216,0,67,3,250,0.7,2,0.7882865671641791,73
0,3,0.0,1,1,0,2.3,3,37.35466817949885,0,1,0,57,0.216,1,4,3,0,0,0,2.3,-1,0,60,3,250,0.7,2,0.7786833333333334,60
0,1,0.03125,1,1,0,2.3,3,36.94433181707388,0,0,1,100,0.216,1,2,3,0,0,0,2.3,0.216,0.6,64,0,220,1.7,2,0.770578125,50
0,0,0.005747126436781609,1,1,0,2.3,1,24.82458304440458,0,1,0,62,0.216,1,1,3,0,0,4,2.3,-1,0,174,3,250,0.7,4,0.8384885057471264,64
0,3,0.0,1,1,0,2.3,3,36.0861261074287,0,0,1,36,0.216,1,4,3,0,0,3,2.3,-1,0,73,3,250,0.7,2,0.7950520547945206,70
0,5,0.011764705882352941,1,1,0,0.68,3,34.69774588470343,1,0,0,29,0.216,1,0,3,0,0,3,0.68,0.216,0,85,1,260,1,3,0.8098588235294117,57
0,8,0.0,0,0,0,0.22,3,38.54547436058921,0,0,1,100,0.216,1,6,3,0,0,-1,0,-1,0.3,48,1,300,0.45,1,0.8770333333333333,80
0,4,0.019230769230769232,1,1,0,1.5,3,32.21832975186801,1,0,0,33,0.216,1,0,3,0,0,3,1.5,-1,0,104,3,250,0.7,3,0.8056,65
0,1,0.0,1,1,0,2.3,3,37.46372721030828,0,1,0,38,0.216,1,4,3,0,0,1,2.3,0.216,0,59,0,220,1.7,2,0.7614745762711864,56
0,1,0.0136986301369863,1,1,0,2.3,3,36.11409714720603,0,0,1,0,0.216,1,4,3,0,0,0,2.3,-1,0,73,3,220,0.32,2,0.7838219178082192,59
0,1,0.015188335358444714,1,1,0,2.3,3,36.81195554295787,0,0,1,43,0.216,1,2,3,0,0,0,2.3,0.216,0.6,65.84,0,220,1.7,2,0.7735801944106926,50
0,4,0.0,1,1,0,1.5,3,24.22214371380825,0,1,0,100,0.216,1,1,3,0,0,3,1.5,-1,0,182,3,250,0.7,3,0.8358142857142857,74
0,2,0.0,1,1,0,2.3,3,37.320697239651686,0,1,0,100,0.216,1,0,3,0,0,3,2.3,-1,0,60,3,250,0.7,2,0.7634166666666666,67
0,8,0.0,0,0,1,0.22,3,39.02882371417278,0,1,0,0,0.216,1,6,3,0,0,0,0.35,-1,0.3,45,3,300,0.45,1,0.8764888888888889,55
0,4,0.0,1,1,0,1.5,3,33.95180546249567,1,0,0,8,0.216,1,0,3,0,0,3,1.5,0.216,0,91,1,250,1.5,2,0.7955285714285715,60
0,1,0.0,1,1,0,2.3,2,15.900846781775353,1,0,0,83,0.297,0,1,2,0,1,4,2.3,-1,0,421,1,220,1.7,4,0.8616698337292161,58
0,1,0.015151515151515152,1,1,0,2.3,3,36.78519290686644,0,0,1,57,0.216,1,4,3,0,0,0,2.3,0.216,0,66,0,220,1.7,2,0.7738333333333334,59
0,1,0.016666666666666666,1,1,0,2.3,3,37.33202088626741,0,0,1,86,0.216,1,0,3,0,0,0,2.3,-1,0,60,0,220,1.7,2,0.7634166666666666,61
0,8,0.007692307692307693,1,1,0,0.35,3,28.943635526812642,1,0,0,67,0.216,1,0,3,0,0,3,0.35,0.216,0,130,3,300,0.45,4,0.8620076923076924,68
0,1,0.0,1,1,0,2.3,3,35.240189715824336,0,1,0,50,0.216,1,0,3,0,0,3,2.3,-1,0,80.4,3,250,0.7,2,0.7924900497512438,69
0,1,0.0,1,1,0,2.3,3,32.96701717436117,0,0,1,100,0.216,1,0,3,0,0,3,2.3,-1,0,98,0,220,1.7,3,0.8078469387755102,62
0,4,0.0,1,1,0,1.5,3,35.2832052243627,0,1,0,56,0.216,1,4,3,0,0,3,1.5,0.216,0,80,3,250,0.7,2,0.78445,69
0,3,0.0,0,0,0,0.22,2,35.708693424495884,0,1,0,100,0.216,1,6,3,0,0,-1,0,-1,0.3,76,3,250,0.35,2,0.8532421052631579,79
0,1,0.0,1,1,0,2.3,3,37.12779517693625,0,0,1,50,0.216,1,4,3,0,0,0,2.3,-1,0,62.48,0,220,1.7,2,0.7679647887323944,53
0,7,0.0,1,1,0,0.35,3,36.19758547576308,0,1,0,30,0.216,1,4,3,0,0,4,0.35,-1,0,72,3,270,0.35,2,0.81445,68
0,3,0.0,1,1,0,2.3,1,34.94311445608739,0,1,0,30,0.216,1,4,3,0,0,4,2.3,-1,0,83,3,250,0.7,2,0.8041542168674699,57
0,5,0.0,1,1,1,0.22,3,37.05678768146545,1,0,0,78,0.216,1,0,3,0,0,4,0.68,-1,0,63,3,260,0.4,2,0.8487507936507936,78
0,4,0.0,1,1,1,0.22,3,38.09436794420297,0,1,0,100,0.216,1,0,3,0,0,3,1.5,-1,0,52,3,250,0.35,2,0.8021461538461538,77
0,2,0.014492753623188406,1,1,0,2.3,3,36.473306113071295,0,1,0,75,0.216,1,0,3,0,0,3,2.3,-1,0,69,0,220,1.7,2,0.7783623188405797,58
0,2,0.0,1,1,0,2.3,3,35.896233159742906,0,1,0,0,0.216,1,2,3,0,0,4,2.3,-1,0.6,75,3,250,0.7,3,0.7863333333333333,61
0,1,0.0,1,1,0,2.3,3,36.55444343817458,0,0,1,100,0.216,1,0,3,0,0,0,2.3,-1,0,68,1,220,1.7,2,0.7768970588235294,61
0,1,0.014705882352941176,1,1,0,2.3,3,36.56417860248686,0,0,1,88,0.216,1,2,3,0,0,0,2.3,0.216,0.6,68,0,220,1.7,2,0.7768970588235294,57
0,3,0.0,1,1,0,2.3,3,36.94433181707388,0,0,1,100,0.216,1,0,3,0,0,3,2.3,0.216,0,64,3,250,0.7,2,0.784428125,72
0,1,0.014492753623188406,1,1,0,2.3,3,36.53157804967006,0,0,1,0,0.216,1,0,3,0,0,4,2.3,0.216,0,69,0,220,1.7,2,0.7783623188405797,64
0,7,0.006993006993006993,1,1,0,0.35,3,27.574615016531588,1,0,0,10,0.216,1,0,3,0,0,3,0.35,0.216,0,143,3,270,0.35,4,0.8595076923076923,70
0,1,0.0,1,1,0,2.3,3,35.84841338906467,0,0,1,63,0.216,1,2,3,0,0,3,2.3,0.216,0.6,75,0,220,1.7,3,0.7863333333333333,55
0,4,0.0,1,1,0,1.5,3,38.42538273589528,0,1,0,100,0.216,1,0,3,0,0,4,1.5,-1,0,49,3,250,0.7,1,0.7264673469387755,65
0,3,0.0,1,1,0,2.3,3,39.29316014813731,0,1,0,58,0.216,1,0,3,0,2,0,2.3,0.216,0,43,4,250,0.7,3,0.7423441860465116,77
0,3,0.0,1,1,0,2.3,3,35.50107836550648,0,0,1,75,0.216,1,0,3,0,3,3,2.3,-1,0,78,3,250,0.7,2,0.7998948717948717,84
0,3,0.0,1,1,0,2.3,3,37.453798411790586,0,0,1,50,0.216,1,1,3,0,0,4,2.3,-1,0,59,3,250,0.7,3,0.7771254237288135,70
0,4,0.0,1,0,0,1.5,0,36.78688803315493,0,0,1,12,0.519,1,11,0,0,0,3,1.5,-1,0.3,66.34,1,250,1.5,2,0.7655784443774496,35
0,3,0.0,1,1,1,0.22,3,33.252639582962665,1,0,0,70,0.216,1,0,3,0,0,4,2.3,0.216,0,96,3,250,0.7,3,0.8767125,76
0,2,0.02127659574468085,1,1,0,2.3,3,33.558067319981895,0,1,0,11,0.216,1,4,3,0,0,1,2.3,0.206,0,94,3,250,0.7,3,0.8048617021276596,55
0,7,0.0,1,1,1,0.22,3,37.84661672025317,1,0,0,33,0.216,1,0,3,0,0,3,0.35,-1,0,55,3,270,0.6,2,0.8506272727272728,74
0,3,0.0,1,1,0,2.3,3,35.862227989482825,1,0,0,44,0.216,1,0,3,0,0,0,2.3,-1,0,75,3,250,0.7,2,0.7970666666666667,58
0,3,0.0,1,1,0,2.3,3,37.13353086573176,0,1,0,100,0.216,1,0,3,0,0,3,2.3,-1,0,62,3,250,0.7,2,0.7816483870967742,71
0,4,0.006493506493506494,1,1,0,1.5,3,26.50071483967489,1,0,0,33,0.216,1,4,3,0,0,3,1.5,-1,0,154,3,250,0.7,3,0.8284896103896104,67
0,1,0.005235602094240838,1,1,0,2.3,3,23.646203439643703,0,0,1,41,0.216,1,0,3,0,0,1,2.3,-1,0,191,0,220,1.7,5,0.8420052356020943,60
0,2,0.01282051282051282,1,1,0,2.3,3,35.513723802066266,0,1,0,58,0.216,1,0,3,0,0,0,2.3,-1,0,78,1,250,1.5,3,0.7898589743589743,67
0,2,0.0032648796891834534,1,1,0,2.3,3,18.587535321086367,1,0,0,10,0.216,1,0,3,0,0,2,2.3,0.216,0,306.29,3,250,0.7,6,0.8555539521368638,62
0,1,0.0,1,1,0,2.3,3,35.41556048483698,0,0,1,35,0.216,1,0,3,0,0,0,2.3,-1,0,79,0,220,1.7,2,0.7909746835443038,61
0,2,0.0,0,1,0,2.3,0,35.277967029898086,0,1,0,62,0.519,0,7,2,0,0,3,2.3,-1,0.7,80,3,250,0.7,3,0.7920625,56
0,4,0.010638297872340425,1,1,0,1.5,3,33.52490715980481,0,1,0,57,0.216,1,4,3,0,0,2,1.5,0.216,0,94,3,250,0.7,3,0.7981,68
0,3,0.0,1,1,0,2.3,3,36.11183472163852,0,1,0,100,0.216,1,0,3,0,0,3,2.3,0.216,0,72.3,3,250,0.7,2,0.7943206085753803,72
0,2,0.0,1,1,0,2.3,3,40.82292758085558,0,1,0,80,0.216,1,0,3,0,0,4,2.3,-1,0,36,3,250,0.7,1,0.6870277777777778,67
0,4,0.0,1,1,0,1.5,3,34.301694834936285,0,1,0,56,0.216,1,0,3,0,0,4,1.5,-1,0,88,0,250,1.7,3,0.7927818181818183,69
0,1,0.024096385542168676,1,1,0,2.3,3,34.920691575064396,0,0,1,60,0.216,1,4,3,0,0,3,2.3,-1,0,83,1,220,1.7,2,0.7951686746987952,62
0,1,0.0,1,1,0,2.3,3,34.045988648058696,0,0,1,56,0.216,1,0,3,0,0,3,2.3,-1,0,90,0,220,1.7,2,0.801611111111111,69
