AGE_INDEX,ENERGY_TARIFF,EXTENSION_COUNT,FROM_MAIN_SYSTEM,HW_GAS,HAS_TANK,FLAT_TOP_STOREY,FLOOR_U_VALUE,HOT_WATER_ENERGY_EFF,INTERNAL_LIGHTING,INTERNAL_GAINS,IS_DETACHED,IS_END,IS_MID,LOW_ENERGY_LIGHTING,MAIN_FUEL,MAINS_GAS_FLAG,MAIN_HEATING_CONTROLS,MAINHEAT_ENERGY_EFF,MECHANICAL_EXTRACT,MECHANICAL_SUPPLY,NUMBER_HEATED_ROOMS,NUMBER_OPEN_FIREPLACES,PHOTO_SUPPLY,ROOF_ENERGY_EFF,ROOF_U_VALUE,SECONDHEAT_DESCRIPTION,TEMP_ADJUSTMENT,TOTAL_FLOOR_AREA,WALLS_ENERGY_EFF,WALL_THICKNESS,WALL_U_VALUE,WET_ROOMS,WINDOW_AREA,CURRENT_ENERGY_EFFICIENCY
4,0,0.009168339888696354,1,0,1,0,1.5,3,0.6819307536729557,31.570912176902915,1,0,0,3,0.216,1,0,3,0,0,7,0,0,3,1.5,0.216,0,109.071,3,250,0.7,4,20.8458969,68
3,0,0.0,1,0,1,0,2.3,3,0.8816633274824703,35.90744164140243,0,1,0,100,0.216,1,0,3,0,0,4,0,0,3,2.3,-1,0,74.2,3,250,0.7,2,15.11648,71
4,0,0.0,1,0,1,0,1.5,3,0.8670211070580088,35.61136642843137,0,1,0,80,0.216,1,0,3,1,0,5,0,0,3,1.5,-1,0,77,0,250,1.7,3,16.8723,56
3,0,0.0,1,0,1,0,2.3,3,1.3220184527620051,38.362405335781375,0,0,1,44,0.216,1,1,3,0,0,4,0,0,2,2.3,-1,0,49.94,1,250,1.5,2,11.977235999999998,65
3,0,0.0,1,0,1,0,2.3,3,0.7934921484121397,34.87863312580532,0,0,1,100,0.216,1,0,3,1,0,5,0,0,3,2.3,-1,0,83.1,3,250,0.7,3,16.26814,67
4,0,0.009175153683824204,1,0,1,0,1.5,3,0.6434378564664947,31.54257637621559,1,0,0,60,0.216,1,0,3,0,0,6,0,0,3,1.5,-1,0,108.99,3,250,0.7,3,20.835860999999998,67
3,0,0.013664935774801858,1,0,1,0,2.3,1,0.9699749108171761,36.09474179082915,0,1,0,0,0.216,1,1,3,0,0,4,0,0,3,2.3,0.216,0,73.18,3,250,0.7,2,14.984492,52
2,0,0.018841262364578427,1,0,1,0,2.3,3,0.6633711947866522,31.919907727965413,0,1,0,54,0.216,1,0,3,0,0,7,1,0,2,2.3,0.206,0,106.15,3,250,0.7,4,19.8253,63
2,0,0.011193194537721066,1,0,1,0,2.3,3,0.7875406268682862,34.14395421544807,0,1,0,38,0.216,1,1,3,0,0,5,0,0,3,2.3,0.216,0,89.34,1,250,1.5,3,17.77448,61
10,0,0.0,1,0,1,0,0.2,3,0.6293068109405826,31.83411603711081,0,1,0,100,0.216,1,0,3,1,0,7,0,0,3,0.2,-1,0,106.56,3,300,0.3,4,14.888359999999999,76
10,0,0.0,1,0,1,0,0.2,3,0.6334191495896622,31.93161503304817,0,1,0,100,0.216,1,0,3,1,0,7,0,0,3,0.2,-1,0,105.82,3,300,0.3,4,14.782169999999997,76
4,0,0.0,1,0,1,0,1.5,3,0.9586476779397535,36.1483456457172,0,0,1,25,0.216,1,0,3,0,0,4,0,0,2,1.5,0.216,0,72.5,3,250,0.7,2,16.31475,73
4,0,0.014692918013517483,1,0,1,0,1.5,4,0.5496961512155938,28.290971956352035,1,0,0,20,0.216,1,9,3,0,0,6,0,0,3,1.5,-1,0,136.12,3,250,0.7,3,24.197268,71
3,0,0.0,1,0,1,0,2.3,1,0.9758326885819406,36.4023759842539,0,1,0,43,0.216,1,1,3,0,0,5,0,0,3,2.3,-1,0,69.94,1,250,1.5,3,14.565235999999999,43
1,0,0.013328002132480341,1,0,1,0,2.3,3,0.8980887617103003,35.84191471422719,0,1,0,67,0.216,1,1,3,0,0,3,0,0,0,2.3,0.216,0,75.03,0,220,1.7,2,16.028660000000002,51
8,0,0.0,1,0,1,0,0.35,3,0.9755745150257368,36.43984006862948,0,1,0,50,0.216,1,0,3,0,0,5,0,0,2,0.35,-1,0,69.52,3,300,0.45,3,9.580663999999999,69
1,0,0.013881177123820098,1,0,1,0,2.3,3,0.9679235220245094,36.20106340220259,0,1,0,20,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,72.04,0,220,1.7,2,15.66388,57
6,0,0.0,1,0,1,0,0.4,2,1.0308174871596587,36.71833871178379,1,0,0,22,0.216,1,1,3,0,0,5,0,0,3,0.4,-1,0,66.96,3,270,0.6,3,14.321776,64
4,0,0.0,1,0,1,0,1.5,1,1.0678501311471074,36.984159735901784,0,0,1,25,0.216,1,3,3,0,0,3,0,0,3,1.5,-1,0.6,64.2,1,250,1.5,2,15.286380000000001,54
3,0,0.010974539069359086,1,0,1,0,2.3,3,0.8010454068563603,33.941857789499714,0,1,0,0,0.216,1,2,3,0,0,7,0,0,3,2.3,0.216,0,91.12,3,250,0.7,4,17.305927999999998,66
2,0,0.011961722488038277,1,0,1,0,2.3,3,0.8357026076418956,34.86427141814959,0,0,1,38,0.216,1,1,3,0,0,4,0,0,3,2.3,0.216,0,83.6,1,250,1.5,2,17.074199999999998,66
3,0,0.0,1,0,1,0,2.3,2,0.9030164579777158,35.891430024992346,0,0,1,67,0.216,1,1,3,0,0,4,1,0,4,2.3,0.216,0,74.58,3,250,0.7,2,15.165651999999998,66
5,0,0.0,1,0,1,0,0.68,3,1.300905934835699,38.25119722733928,0,0,0,40,0.216,1,0,3,1,0,2,0,0,-1,0,-1,0,50.98,3,260,0.4,1,8.087502,72
8,0,0.0,0,0,0,0,0.22,0,0.987275052279807,36.56980630819698,0,0,0,57,0.216,1,10,3,0,0,3,0,0,-1,0,-1,0,68.18,3,300,0.21,2,8.219064000000001,79
3,0,0.0,1,0,1,0,2.3,3,0.8075748916895514,34.35042835344958,0,0,1,27,0.216,1,0,3,0,0,5,0,0,0,2.3,0.216,0,87.78,3,250,0.7,3,16.873732,60
3,0,0.0,1,0,1,0,2.3,1,1.1403031923839364,37.43133780020675,0,1,0,30,0.216,1,3,3,0,0,3,0,0,3,2.3,-1,0.6,59.41,1,250,1.5,2,13.202653999999999,51
3,0,0.0,1,0,1,0,2.3,3,1.0206633023882523,36.71922601042826,0,0,1,38,0.216,1,1,3,0,0,5,0,0,3,2.3,-1,0,66.83,3,250,0.7,3,14.162802,71
2,0,0.0128783000643915,1,0,1,0,2.3,0,0.8789245960834748,35.55594679257588,0,1,0,56,0.216,1,3,3,0,0,4,0,0,2,2.3,-1,0.6,77.65,1,250,1.5,2,16.348300000000002,30
4,0,0.0,1,0,1,0,1.5,3,1.0753972799753222,37.06715158221624,0,0,1,33,0.216,1,2,3,0,0,3,0,0,-1,1.5,-1,0,63.26,1,250,1.5,2,15.169913999999999,68
8,0,0.0,0,0,0,0,0.22,0,1.186040432792686,37.786982260847864,0,0,0,67,0.216,1,10,3,0,0,2,0,0,-1,0,-1,0,55.34,3,300,0.21,1,6.745032000000001,78
5,0,0.0,1,0,1,0,0.68,3,1.2674447158036963,38.27274839809614,0,0,0,100,0.216,1,0,3,0,0,2,0,0,-1,0,-1,0,50.34,3,260,0.4,1,8.010766,78
7,0,0.008177283506419167,1,0,1,0,0.35,2,0.6133975631885409,29.892159301326434,1,0,0,7,0.216,1,1,3,0,0,7,0,0,3,0.35,0.216,0,122.29,3,270,0.6,4,18.127092,58
3,0,0.0,1,0,1,0,2.3,3,1.143892644952072,37.47682717523756,0,1,0,38,0.216,1,1,3,0,0,4,0,0,0,2.3,-1,0,58.86,1,250,1.5,2,13.131483999999999,50
10,0,0.0,0,0,0,0,0.22,3,1.0829113662967573,36.97408318646905,0,0,0,0,0.216,1,10,3,1,0,3,0,0,-1,0,-1,0,64.51,3,300,0.3,2,7.797748000000001,79
5,0,0.0,1,0,1,1,0.22,3,1.3320558945318388,38.57518738756123,0,1,0,100,0.216,1,0,3,0,0,2,0,0,3,0.68,-1,0,47.76,3,260,0.4,1,7.701423999999999,73
10,0,0.0,1,0,1,0,0.2,3,0.6268874467994707,31.776227050039132,0,1,0,100,0.216,1,0,3,1,0,7,0,0,3,0.2,-1,0,107,3,300,0.3,4,14.951499999999998,76
4,0,0.0,1,0,1,0,1.5,3,1.413870346384577,38.79683850720383,0,1,0,45,0.216,1,0,3,0,0,3,0,0,2,1.5,-1,0,46.39,1,250,1.5,2,13.079721,65
2,0,0.017325017325017324,1,0,1,0,2.3,2,0.6337804076908675,30.733407628950914,0,1,0,25,0.216,1,1,3,0,0,7,0,0,4,2.3,0.216,0,115.44,3,250,0.7,4,22.67743,57
4,0,0.0,1,0,1,0,1.5,1,0.9368114561069438,35.90783011131236,0,1,0,20,0.216,1,3,2,0,0,4,0,0,2,1.5,-1,0.6,74.756,3,250,0.7,2,16.5942684,55
9,0,0.0,1,0,1,0,0.2,3,0.9238151829544057,35.62785480712598,0,1,0,0,0.216,1,0,3,0,0,5,0,0,4,0.2,-1,0,77.39,3,300,0.35,3,10.702464999999998,72
3,1,0.0,0,0,0,0,0.22,1,1.0973766845294735,37.44400092812482,0,0,0,100,0.216,1,10,3,0,0,3,0,0,-1,0,-1,0,58.68,3,250,0.35,2,10.562987999999999,73
2,0,0.0,1,0,1,0,2.3,2,0.7217852975574978,33.75500568643342,0,1,0,100,0.216,1,0,3,0,0,6,0,0,2,2.3,-1,0,92,3,250,0.7,3,18.099,66
1,0,0.016242731377708475,0,0,0,0,2.3,0,1.0717565543815912,37.19683424886732,0,0,1,71,0.519,1,11,0,0,0,4,0,0,2,2.3,-1,0,61.566,0,220,1.7,2,14.386052,31
5,1,0.026881720430107524,0,0,1,0,0.68,1,1.760910055725769,40.54498912568239,0,0,0,17,0.519,0,5,2,0,0,1,0,0,1,0.68,-1,0.7,37.2,3,260,0.4,1,6.4352800000000006,56
1,0,0.017164435290078956,1,0,1,0,2.3,3,1.1545038312693372,37.53303972399239,0,0,1,38,0.216,1,3,3,0,0,3,0,0,0,2.3,-1,0.6,58.26,0,220,1.7,2,13.98272,50
2,0,0.0,1,0,1,0,2.3,3,0.8277904264342979,34.580121419867716,0,1,0,20,0.216,1,0,3,0,0,5,0,0,4,2.3,-1,0,86,1,250,1.5,3,17.366999999999997,59
4,0,0.0,1,0,1,0,1.5,3,0.8955919809945051,35.81648693577934,0,1,0,67,0.216,1,0,3,0,0,4,0,0,3,1.5,-1,0,75.26,3,250,0.35,2,16.656714,72
3,0,0.0,1,0,1,0,2.3,3,1.050555114044942,37.18232225206152,0,1,0,100,0.216,1,0,3,0,0,3,0,0,2,2.3,-1,0,61.48,3,250,0.7,2,13.470512,70
1,0,0.015082956259426848,1,0,1,0,2.3,0,1.0572833689066006,36.800578651547184,0,0,1,0,0.216,1,3,3,0,0,4,0,0,0,2.3,0.216,0.6,66.3,0,220,1.7,2,14.9636,46
3,0,0.0,1,0,1,0,2.3,3,0.8905999541359463,35.99417776225641,0,1,0,100,0.216,1,0,3,0,0,4,0,0,3,2.3,-1,0,73.4,3,250,0.7,2,15.01296,67
9,0,0.0,1,0,1,0,0.2,2,1.0916616468804405,37.030564305781944,0,1,0,0,0.216,1,1,3,0,0,5,0,0,3,0.2,-1,0,63.92,3,300,0.35,3,8.769519999999998,64
10,0,0.0,1,0,1,0,0.2,3,0.8234905193899612,34.933410836069584,0,1,0,62,0.216,1,0,3,0,0,5,0,0,4,0.2,-1,0,82.88,3,300,0.3,3,11.490279999999998,77
1,0,0.014682131845543973,0,0,1,0,2.3,0,0.9742900853202807,36.56291347456271,0,0,1,75,0.216,1,1,3,0,0,4,0,0,0,2.3,0.216,0,68.11,0,220,1.7,2,15.18442,48
10,0,0.0,0,0,0,0,0.22,3,1.0849722005885722,37.25550072878891,0,0,0,67,0.216,1,10,3,0,0,3,0,0,-1,0,-1,0,60.98,3,300,0.3,2,7.392504,84
8,0,0.0,1,0,1,0,0.35,3,1.1781704077682418,37.8518048511595,0,0,1,100,0.216,1,0,3,0,0,4,0,0,3,0.35,-1,0,54.4,3,300,0.45,2,7.491079999999999,70
3,0,0.0,1,0,1,1,0.22,3,1.4750416518866976,39.012411678777966,0,1,0,20,0.216,1,0,3,0,0,2,0,0,2,2.3,-1,0,45,1,250,1.5,1,10.096499999999999,64
9,0,0.0,1,0,1,0,0.2,3,1.4129725042999393,38.96434762859805,0,0,0,100,0.216,1,0,3,0,0,3,0,0,-1,0,-1,0,44.88,3,300,0.35,2,5.544224000000001,77
1,0,0.0,1,0,1,0,2.3,3,2.024418415156862,42.48166440064798,0,0,0,60,0.216,1,0,3,0,0,2,0,0,-1,0,-1,0,31.42,0,220,1.7,1,8.096742,65
3,1,0.0,0,0,1,0,2.3,2,1.6561796522708876,40.27140656043552,0,0,0,100,0.519,1,5,2,0,0,2,0,0,-1,0,-1,0.7,38,3,250,0.7,1,9.8578,72
4,0,0.0,0,0,1,0,1.5,1,1.5768045275815648,39.818587972543455,0,0,0,100,0.519,0,5,2,0,0,2,0,0,-1,0,-1,0.7,40,3,250,0.7,1,9.427999999999999,64
5,0,0.0,1,0,1,0,0.68,3,1.186371502359529,37.891249714499274,0,0,0,100,0.216,1,12,3,0,0,3,0,0,-1,0,-1,0,54,3,260,0.4,2,8.4496,71
8,0,0.0,0,0,0,0,0.22,0,1.1011356266063719,37.39445889045933,0,0,0,80,0.216,0,10,3,0,0,2,0,0,-1,0,-1,0,59.38,3,300,0.21,1,7.208824000000001,78
4,0,0.0,1,0,1,0,1.5,3,0.8681310128524549,35.43274552101045,0,1,0,56,0.216,1,1,3,0,0,4,0,0,3,1.5,0.216,0,78.72,1,250,1.5,2,17.085408,64
3,0,0.0,1,0,1,0,2.3,2,0.6632987178375364,31.80003820542326,0,1,0,46,0.216,1,1,3,0,0,5,0,0,3,2.3,0.216,0,107.1,1,250,1.5,3,19.373739999999998,58
3,1,0.0,0,0,0,0,0.22,2,0.8954819542516205,36.040391809910616,0,0,0,100,0.216,1,10,3,0,0,3,0,0,-1,0,-1,0,72.97,3,250,0.35,2,11.050277,78
5,0,0.0,1,0,1,0,0.68,2,1.1228615769033345,37.38716281050213,0,1,0,44,0.216,1,1,3,0,0,4,0,0,2,0.68,-1,0,59.76,2,260,1,2,13.001952,58
1,0,0.012581781580271767,1,0,1,0,2.3,3,0.8438441973922854,35.32744679382868,0,1,0,78,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,79.48,3,250,0.7,2,16.571559999999998,71
4,0,0.0,1,0,1,0,1.5,2,1.1730262920559507,37.65482751775,0,1,0,45,0.216,1,1,3,0,0,6,0,0,1,1.5,0.216,0,56.9,3,250,0.7,3,14.38191,52
8,1,0.0,0,0,1,0,0.22,2,1.3233448398032452,38.448575013221166,0,0,0,71,0.519,1,5,2,1,0,2,0,0,-1,0,-1,0.7,49,4,300,0.21,1,6.0172,80
1,0,0.016592002654720425,1,0,1,0,2.3,3,1.0801637978099854,37.30538808376648,0,0,1,88,0.216,1,0,3,0,0,3,0,0,3,2.3,0.216,0,60.27,0,220,1.7,2,14.22794,56
3,0,0.0,1,0,1,0,2.3,2,0.8974274931710469,36.05858419195019,0,1,0,100,0.216,1,1,3,0,0,5,0,0,3,2.3,0.216,0,72.8,1,250,1.5,3,14.935319999999997,56
7,0,0.0,1,0,1,0,0.35,3,1.072950006473094,37.19538113460889,0,1,0,69,0.216,1,1,3,0,0,4,0,0,3,0.35,-1,0,61.6,3,270,0.35,2,12.37368,69
4,1,0.0,0,0,1,0,0.22,2,1.4330055852513879,39.06352202470614,0,0,0,100,0.519,0,5,2,0,0,2,0,0,-1,0,-1,0.7,44.22,3,250,0.35,1,9.730573999999999,80
4,1,0.0,0,0,1,0,0.22,0,1.1139216180229718,37.53117392347167,0,0,0,100,0.519,0,5,2,0,0,3,0,0,-1,0,-1,0.7,57.75,3,250,0.35,2,10.700675,79
4,1,0.0,0,0,1,0,0.22,0,1.1139216180229718,37.53117392347167,0,0,0,100,0.519,0,5,2,0,0,3,0,0,-1,0,-1,0.7,57.75,3,250,0.35,2,10.700675,79
6,0,0.0,1,0,1,0,0.4,3,1.345345030634756,38.6042519577512,0,1,0,89,0.216,1,0,3,0,0,4,0,0,3,0.4,-1,0,47.6,3,270,0.6,2,11.69656,68
6,0,0.0,1,0,1,0,0.4,3,0.7878486820716059,34.80051455861992,0,1,0,100,0.216,1,0,3,0,0,5,0,0,3,0.4,-1,0,83.74,3,270,0.6,3,16.597144,69
1,0,0.018615040953090096,1,0,1,0,2.3,3,1.2323387431039416,37.95922053307163,0,0,1,50,0.216,1,0,3,0,0,3,0,0,3,2.3,0.216,0,53.72,0,220,1.7,2,13.428840000000001,62
6,0,0.0,0,0,0,0,0.4,3,1.5588353362160143,39.59763926080692,0,0,0,67,0.216,1,13,3,0,0,2,0,0,-1,0,-1,0,41.25,3,270,0.6,1,6.65775,79
4,0,0.0,1,0,1,0,1.5,3,0.9399278921113604,36.01058420182032,0,0,1,31,0.216,1,1,3,0,0,4,0,0,0,1.5,0.216,0,73.74,3,250,0.7,2,16.468386,65
3,0,0.008875477056891809,1,0,1,0,2.3,3,0.6339873285517975,31.07439936501127,0,1,0,45,0.216,1,3,3,0,0,5,0,0,2,2.3,-1,0.6,112.67,0,250,2,3,20.094497999999998,57
3,0,0.0,1,0,1,0,2.3,3,0.8601179777476134,35.68630517355806,0,0,1,100,0.216,1,0,3,0,0,4,0,0,2,2.3,-1,0,76.2,3,250,0.7,2,15.37528,74
6,0,0.0,1,0,1,0,0.4,3,1.205785742772431,37.946085235423936,1,0,0,88,0.216,1,1,3,0,0,3,0,0,2,0.4,-1,0,53.55,3,270,0.6,2,12.50338,67
4,0,0.0,1,0,1,0,1.5,3,1.505032015262812,39.43167814446293,0,0,0,100,0.216,1,1,3,0,0,2,0,0,-1,0,-1,0,42,0,250,1.7,1,9.5714,66
1,0,0.016534391534391537,1,0,1,0,2.3,3,1.0667852904829083,37.275870474406766,0,1,0,100,0.216,1,0,3,0,0,5,0,0,0,2.3,-1,0,60.48,3,220,0.32,3,14.25356,65
2,0,0.0,1,0,1,0,2.3,3,0.9441171366151037,36.06696141124183,0,1,0,33,0.216,1,3,3,0,0,4,0,0,3,2.3,-1,0.6,73.2,3,250,0.7,2,15.8054,64
3,0,0.0,1,0,1,0,2.3,2,0.8878617026163798,35.770661483298774,0,1,0,71,0.216,1,1,3,0,0,4,0,0,3,2.3,0.216,0,75.64,3,250,0.7,2,15.302816,64
3,1,0.0,1,0,1,0,2.3,2,1.7444335507279938,40.80587420404331,0,1,0,100,0.216,1,0,3,0,0,2,0,0,3,2.3,-1,0,36,3,250,0.7,1,10.173399999999999,64
3,0,0.01239003840911907,1,0,1,0,2.3,2,0.8674367007167457,35.217929433812856,0,1,0,31,0.216,1,1,3,0,0,5,0,0,3,2.3,0.216,0,80.71,3,250,0.7,3,15.958873999999998,60
4,0,0.0,1,0,1,0,1.5,3,0.9842363530784908,36.671417401797925,0,1,0,82,0.216,1,0,3,0,0,5,0,0,4,1.5,0.216,0,66.964,3,250,0.7,3,15.6288396,72
4,0,0.0,1,0,1,0,1.5,2,0.8515098735703276,34.72331336371659,0,1,0,0,0.216,1,1,3,0,0,5,0,0,3,1.5,-1,0,84.97,3,250,0.7,3,17.859783,62
8,0,0.0,1,0,1,0,0.35,3,1.0869753876528994,37.38792459952261,0,1,0,100,0.216,1,0,3,0,0,3,0,0,4,0.35,-1,0,59.28,3,300,0.45,2,8.165496000000001,68
3,0,0.0,1,0,1,0,2.3,1,0.7217852975574978,33.75500568643342,0,1,0,100,0.216,1,1,3,0,0,5,0,0,4,2.3,-1,0,92,3,250,0.7,3,17.4198,60
1,0,0.018615040953090096,1,0,1,0,2.3,3,1.2323387431039416,37.95922053307163,0,1,0,50,0.216,1,0,3,0,0,3,0,0,3,2.3,0.216,0,53.72,0,220,1.7,2,13.428840000000001,52
5,0,0.0,1,0,1,1,0.22,3,1.643648149646817,39.885431594608704,0,0,1,20,0.216,1,0,3,0,0,2,0,0,-1,0,-1,0,40,2,260,1,1,6.771000000000001,73
7,0,0.0,1,0,1,0,0.35,1,0.9334251286349016,36.14678107853789,1,0,0,62,0.216,1,1,3,0,0,6,0,0,4,0.35,0.216,0,72.25,3,270,0.6,3,13.383299999999998,59
10,0,0.0,1,0,1,0,0.2,3,0.615070796511291,31.487880956011633,0,0,1,100,0.216,1,0,3,0,0,6,0,0,4,0.2,-1,0,109.2,3,300,0.3,3,15.267199999999999,79
3,0,0.0,1,0,1,0,2.3,3,0.8332986394917336,35.38518573049747,0,0,1,100,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,78.84,3,250,0.7,3,15.716895999999998,76
4,0,0.0,1,0,1,0,1.5,3,0.8814639145744071,35.43335100558014,0,0,1,36,0.216,1,0,3,0,0,5,0,0,3,1.5,-1,0,78.84,3,250,0.7,3,17.100276,67
9,0,0.0,1,0,1,0,0.22,3,1.0771528884049997,37.22289932179711,0,0,0,70,0.216,1,0,3,0,0,3,0,0,-1,0,-1,0,61.3,3,300,0.35,2,7.42924,83
3,0,0.0,1,0,1,0,2.3,3,1.3102824560287387,38.34537034207927,0,0,0,57,0.216,1,0,3,0,0,3,0,0,-1,0,0.216,0,50,3,250,0.7,2,10.267,72
4,0,0.018216595318335003,1,0,1,0,1.5,3,0.6537883975323526,31.452715702203484,1,0,0,38,0.216,1,0,3,0,0,6,0,0,3,1.5,0.216,0,109.79,3,250,0.7,3,20.934981,67
7,0,0.0,1,0,1,0,0.35,3,1.1066517709135137,37.17434205610277,0,1,0,12,0.216,1,0,3,0,0,4,0,0,3,0.35,-1,0,62.3,3,270,0.6,2,12.44004,69
3,0,0.0,1,0,1,0,2.3,3,0.8403445811966563,34.782260035118966,0,0,1,22,0.216,1,2,3,0,0,5,0,0,2,2.3,-1,0,84.36,1,250,1.5,3,16.431184,60
5,1,0.0,0,0,1,1,0.22,1,1.047371405319893,37.16357100761223,0,0,0,100,0.519,0,5,2,0,0,3,0,0,3,0.68,-1,0.7,61.68,2,260,1,2,9.370432000000001,62
4,0,0.0,1,0,1,0,1.5,3,0.8977311677748463,35.52981484992029,0,0,1,25,0.216,1,0,3,0,0,5,0,0,0,1.5,-1,0,78.08,3,240,0.32,3,17.006111999999998,70
6,0,0.0,1,0,1,0,0.4,3,1.1276540783691416,37.60185495111811,0,1,0,100,0.216,1,2,3,0,0,3,0,0,3,0.4,-1,0,57,3,270,0.35,2,12.9712,70
6,0,0.0,1,0,1,0,0.4,3,1.3498706855278386,38.60877761264429,0,0,1,83,0.216,1,0,3,0,0,3,0,0,4,0.4,0.216,0,47.6,3,270,0.35,2,11.69656,73
1,0,0.012845215157353887,1,0,1,0,2.3,3,0.8431499928929501,35.49931007300295,0,0,1,100,0.216,1,1,3,0,0,4,1,0,0,2.3,0.206,0,77.85,0,220,1.7,2,16.3727,52
5,1,0.0,0,0,1,0,0.68,2,1.3586183339669349,38.54949171162086,0,1,0,50,0.519,0,5,2,0,0,2,0,0,3,0.68,-1,0.7,48.3,3,270,0.45,1,11.56716,62
3,0,0.0,1,0,1,0,2.3,3,0.9067027924257864,36.143601854398355,0,1,0,100,0.216,1,0,3,0,0,4,0,0,3,2.3,0.216,0,72,3,250,0.7,2,14.831799999999998,72
9,0,0.0,1,0,1,0,0.2,3,0.5339575983887167,28.008015192393025,1,0,0,31,0.216,1,0,3,0,0,6,0,0,3,0.2,-1,0,138.7,3,300,0.35,3,19.500449999999997,72
3,0,0.0,1,0,1,0,2.3,1,0.7702328843028272,34.5458663530277,0,0,1,100,0.216,1,3,3,0,0,5,0,0,4,2.3,0.216,0.6,85.8,3,250,0.7,3,16.61752,57
9,0,0.0,1,0,1,0,0.2,2,0.5694970758662321,29.00068308441379,1,0,0,27,0.216,1,0,3,0,0,7,0,0,3,0.2,0.216,0,129.72,3,300,0.35,4,18.21182,70
1,0,0.0,1,0,1,0,2.3,1,0.6088156200264158,31.331499173648652,0,0,1,100,0.216,1,0,3,0,0,5,0,0,3,2.3,0.216,0,110.4,0,220,1.7,3,20.3438,66
7,0,0.0,1,0,1,0,0.35,2,0.8840932642846466,35.770915303588396,1,0,0,77,0.216,1,1,3,0,0,6,0,0,3,0.35,-1,0,75.6,3,270,0.35,3,13.700879999999998,59
1,0,0.018615040953090096,1,0,1,0,2.3,3,1.2323387431039416,37.95922053307163,0,0,1,50,0.216,1,0,3,0,0,3,0,0,3,2.3,0.216,0,53.72,0,-1,1.7,2,13.428840000000001,63
3,0,0.0,0,0,0,0,0.22,3,1.3812431321138894,38.72118656822705,0,0,0,71,0.216,1,8,3,0,0,2,0,0,-1,0,-1,0.3,46.8,3,250,0.35,1,10.157879999999999,80
3,0,0.0,1,0,1,0,2.3,3,0.9209978287945773,36.2693089401499,0,1,0,100,0.216,1,0,3,0,0,3,0,0,4,2.3,-1,0,70.8,1,250,1.5,2,14.67652,64
4,0,0.0,1,0,1,0,1.5,2,1.0350714747872942,37.031603399254564,0,1,0,86,0.216,1,1,3,0,0,4,0,0,3,1.5,0.216,0,63.2,3,250,0.7,2,15.16248,61
10,0,0.0,0,0,0,1,0.22,2,1.2662244379187513,38.097832224368354,0,1,0,43,0.519,0,7,1,0,0,3,0,0,3,0.2,-1,0,52.41,3,300,0.3,2,6.408668,76
7,0,0.0,1,0,1,0,0.35,3,0.7949369620318817,33.83796373029961,1,0,0,0,0.216,1,0,3,0,0,5,0,0,3,0.35,-1,0,91.92,3,270,0.35,3,15.248016,71
8,0,0.0,1,0,1,0,0.35,3,0.5718954407673349,29.556673874333267,0,1,0,55,0.216,1,1,3,0,0,5,0,0,3,0.35,-1,0,124.82,3,300,0.45,3,17.223123999999995,68
4,0,0.0,1,0,1,0,1.5,3,0.87486494961523,35.83954422067138,0,1,0,100,0.216,1,0,3,0,0,5,0,0,3,1.5,0.216,0,74.82,3,250,0.7,3,16.602197999999998,73
9,0,0.0,1,0,1,0,0.2,3,0.48562271190875916,26.709335420085246,1,0,0,43,0.216,1,0,3,0,0,7,0,0,3,0.2,-1,0,151.68,3,300,0.35,4,21.36308,72
3,0,0.0,1,0,1,0,2.3,3,0.8371410003485835,35.26476677984725,0,0,1,80,0.216,1,0,3,0,0,5,0,0,3,2.3,-1,0,80,3,250,0.7,3,15.866999999999997,74
5,1,0.0,0,0,1,1,0.22,2,1.4750416518866976,39.012411678777966,0,0,1,20,0.519,0,5,2,0,0,2,0,0,-1,0,-1,0.7,45,2,260,1,1,7.3705,76
2,0,0.0,1,0,1,0,2.3,2,0.8484462931075836,34.920042139935155,0,1,0,25,0.216,1,1,3,0,0,5,0,0,3,2.3,0.216,0,83.22,3,250,0.7,3,17.027839999999998,61
2,0,0.0,1,0,1,1,0.22,3,1.2437003532512558,37.948578565391,0,1,0,29,0.216,1,0,3,0,0,3,0,0,4,2.3,-1,0,54,1,250,1.5,2,9.9054,66
9,0,0.0,1,0,1,0,0.2,3,0.5576334137764878,29.36158065474868,1,0,0,67,0.216,1,0,3,0,0,7,0,0,4,0.2,0.216,0,126.4,3,300,0.35,4,17.735400000000002,76
2,0,0.0,1,0,1,0,2.3,3,0.9605976579098883,36.00593572326367,0,1,0,0,0.216,1,0,3,0,0,5,0,0,2,2.3,-1,0,74,3,250,0.7,3,15.903,70
5,0,0.0,1,0,1,0,0.68,3,0.8163841413367559,34.498516687610625,1,0,0,29,0.216,1,0,3,0,0,5,0,0,3,0.68,-1,0,86.6,3,260,0.4,3,16.362319999999997,69
6,0,0.0,1,0,1,0,0.4,3,1.1295095387663148,37.35396597842513,0,1,0,25,0.216,1,0,3,0,0,4,0,0,2,0.4,-1,0,60.28,3,270,0.6,2,13.415968,71
